300	1.54730137	2.05943414
310	1.63734086	2.00628702
320	1.6858689	1.94195454
330	1.69541364	1.88360561
340	1.67544867	1.84474999
350	1.63997344	1.83313226
360	1.60519797	1.84926044
370	1.58623764	1.88486411
380	1.59137179	1.92297764
390	1.61531047	1.94343926
400	1.63832252	1.93521147
410	1.63850027	1.90699722
420	1.61041471	1.88186157
430	1.57154188	1.8765422
440	1.5475957	1.88137105
450	1.53957098	1.86085731
460	1.50467265	1.79689894
470	1.40470439	1.72647782
480	1.25305247	1.69762509
490	1.08638933	1.72530301
500	0.931964095	1.7995376
510	0.801657724	1.90328508
520	0.696701466	2.02198314
530	0.613537731	2.1462129
540	0.547598664	2.27084358
550	0.494862259	2.39341386
560	0.452197225	2.51290542
570	0.417271031	2.62902266
580	0.388365485	2.74181168
590	0.364210309	2.85146799
600	0.343856682	2.95824175
610	0.326586666	3.06239241
620	0.311849548	3.16416789
630	0.29921716	3.26379611
640	0.288352322	3.3614824
650	0.278986304	3.4574099
660	0.270902539	3.55174113
670	0.263924706	3.64462004
680	0.257907891	3.73617417
690	0.252731956	3.82651662
700	0.248296508	3.9157479
710	0.24451703	4.00395755
720	0.24132189	4.0912255
730	0.238649993	4.17762333
740	0.236448923	4.26321531
750	0.234673471	4.34805928
760	0.233284442	4.43220747
770	0.232247697	4.51570713
780	0.231533368	4.59860113
790	0.231115217	4.68092847
800	0.230970105	4.7627247
810	0.231077551	4.84402229
820	0.231419364	4.92485098
830	0.231979334	5.00523806
840	0.232742972	5.08520863
850	0.233697293	5.16478579
860	0.234830621	5.24399087
870	0.236132436	5.3228436
880	0.237593231	5.40136223
890	0.239204398	5.47956371
900	0.240958124	5.55746377
910	0.242847298	5.63507706
920	0.244865443	5.71241722
930	0.24700664	5.78949697
940	0.249265473	5.86632822
950	0.251636978	5.94292209
960	0.254116597	6.01928901
970	0.256700135	6.09543873
980	0.259383727	6.17138045
990	0.262163809	6.24712277
1000	0.265037085	6.32267383
1010	0.268000505	6.39804125
1020	0.271051242	6.47323224
1030	0.274186673	6.54825361
1040	0.277404361	6.62311176
1050	0.280702036	6.69781278
1060	0.284077588	6.7723624
1070	0.287529044	6.84676607
1080	0.291054565	6.92102893
1090	0.294652431	6.99515589
1100	0.298321033	7.06915158
1110	0.302058863	7.1430204
1120	0.305864507	7.21676656
1130	0.30973664	7.29039404
1140	0.313674014	7.36390662
1150	0.317675456	7.43730794
1160	0.321739864	7.51060142
1170	0.325866199	7.58379036
1180	0.330053479	7.6568779
1190	0.33430078	7.72986702
1200	0.338607229	7.80276058
1210	0.342971999	7.87556133
1220	0.34739431	7.94827186
1230	0.351873422	8.02089469
1240	0.356408634	8.09343221
1250	0.360999282	8.16588671
1260	0.365644736	8.23826039
1270	0.370344397	8.31055536
1280	0.375097697	8.38277363
1290	0.379904095	8.45491715
1300	0.384763076	8.52698778
1310	0.38967415	8.59898731
1320	0.394636852	8.67091745
1330	0.399650737	8.74277985
1340	0.404715379	8.8145761
1350	0.409830374	8.88630773
1430	0.452520003	9.45799964
1440	0.45807264	9.52920965
1450	0.463672431	9.60036752
1460	0.469319123	9.67147428
1470	0.475012474	9.7425309
1480	0.480752251	9.81353833
1490	0.48653823	9.88449749
1500	0.492370195	9.95540926
1510	0.498247939	10.0262745
1520	0.504171261	10.097094
1530	0.510139969	10.1678687
1540	0.516153877	10.2385992
1550	0.522212805	10.3092863
1560	0.52831658	10.3799308
1570	0.534465035	10.4505333
1580	0.540658007	10.5210945
1590	0.546895342	10.5916151
1600	0.553176887	10.6620957
