300	1.08643637	1.99980034
310	1.10669347	2.05544713
320	1.12622916	2.11086791
330	1.14519138	2.16614935
340	1.16371544	2.22134677
350	1.18192209	2.27649057
360	1.19991668	2.33159178
370	1.21778919	2.38664693
380	1.23561489	2.44164211
390	1.25345533	2.49655623
400	1.27135962	2.55136374
410	1.28936578	2.60603671
420	1.30750213	2.66054639
430	1.32578866	2.71486445
440	1.34423827	2.76896379
450	1.36285793	2.82281915
460	1.38164973	2.87640749
470	1.40061178	2.92970816
480	1.41973901	2.98270304
490	1.43902388	3.03537652
500	1.45845693	3.0877154
510	1.47802731	3.13970884
520	1.49772319	3.19134815
530	1.51753205	3.24262669
540	1.53744105	3.29353964
550	1.55743718	3.3440839
560	1.57750747	3.39425787
570	1.59763917	3.44406133
580	1.61781981	3.49349523
590	1.63803731	3.54256163
600	1.65828007	3.59126348
610	1.67853695	3.63960458
620	1.6987974	3.68758941
630	1.71905137	3.73522304
640	1.73928941	3.78251108
650	1.75950263	3.82945953
660	1.77968269	3.87607477
670	1.79982181	3.92236345
680	1.81991274	3.96833246
690	1.83994878	4.01398885
700	1.85992369	4.05933981
710	1.87983176	4.10439262
720	1.89966771	4.14915461
730	1.91942673	4.19363312
740	1.93910441	4.23783552
750	1.95869675	4.2817691
760	1.97820014	4.32544114
770	1.99761131	4.36885884
780	2.01692733	4.41202931
790	2.03614561	4.45495957
800	2.05526383	4.49765653
810	2.07427998	4.540127
820	2.09319229	4.58237764
830	2.11199925	4.62441499
840	2.13069959	4.66624548
850	2.14929223	4.70787536
860	2.16777633	4.74931078
870	2.18615119	4.79055772
880	2.20441634	4.83162202
890	2.22257143	4.87250939
900	2.24061629	4.91322538
910	2.25855087	4.95377541
920	2.27637528	4.99416473
930	2.29408971	5.03439848
940	2.31169451	5.07448164
950	2.32919009	5.11441906
960	2.34657699	5.15421545
970	2.36385582	5.19387539
980	2.38102728	5.23340333
990	2.39809214	5.27280357
1000	2.41505124	5.31208031
1010	2.43190548	5.35123761
1020	2.44865583	5.39027941
1030	2.46530331	5.42920955
1040	2.48184897	5.46803172
1050	2.49829392	5.50674953
1060	2.51463931	5.54536646
1070	2.53088631	5.58388588
1080	2.54703615	5.62231108
1090	2.56309005	5.66064522
1100	2.57904929	5.69889138
1110	2.59491516	5.73705254
1120	2.61068897	5.77513157
1130	2.62637203	5.81313127
1140	2.6419657	5.85105434
1150	2.65747132	5.8889034
1160	2.67289026	5.92668098
1170	2.68822389	5.96438954
1180	2.70347359	6.00203145
1190	2.71864074	6.039609
1200	2.73372672	6.07712442
1210	2.74873294	6.11457986
1220	2.76366077	6.1519774
1230	2.77851161	6.18931905
1240	2.79328685	6.22660676
1250	2.80798786	6.26384241
1260	2.82261604	6.30102783
1270	2.83717275	6.33816477
1280	2.85165937	6.37525493
1290	2.86607727	6.41229997
1300	2.8804278	6.44930147
1310	2.89471231	6.48626097
1320	2.90893215	6.52317996
1330	2.92308865	6.56005986
1340	2.93718313	6.59690208
1350	2.95121691	6.63370795
1430	3.06145624	6.92699258
1440	3.07500112	6.96352447
1450	3.08849784	7.00003112
1460	3.10194759	7.03651342
1470	3.11535154	7.07297224
1480	3.12871087	7.10940843
1490	3.14202672	7.1458228
1500	3.15530023	7.18221614
1510	3.16853252	7.21858918
1520	3.18172471	7.25494265
1530	3.19487789	7.29127726
1540	3.20799315	7.32759367
1550	3.22107157	7.36389252
1560	3.23411419	7.40017444
1570	3.24712208	7.43644001
1580	3.26009626	7.47268981
1590	3.27303775	7.50892439
1600	3.28594756	7.54514428
