300	2.13648412	2.21657946
310	2.18029343	2.22390257
320	2.22175141	2.23097023
330	2.26104651	2.23795078
340	2.29838086	2.24498937
350	2.33397026	2.2522053
360	2.36804367	2.25968846
370	2.40084159	2.26749488
380	2.43261298	2.27564159
390	2.46361025	2.28410111
400	2.49408187	2.29279617
410	2.52426219	2.30159554
420	2.55435853	2.31031202
430	2.58453585	2.31870406
440	2.61490011	2.32648228
450	2.64548194	2.33332194
460	2.67622315	2.33888199
470	2.7069689	2.34282975
480	2.73746805	2.34486946
490	2.76738359	2.34477113
500	2.79631331	2.34239578
510	2.82381885	2.33771262
520	2.84945947	2.33080542
530	2.87282589	2.32186661
540	2.89356924	2.31118058
550	2.91142155	2.29909907
560	2.92620613	2.28601294
570	2.93783781	2.27232448
580	2.94631515	2.25842354
590	2.95170711	2.24466954
600	2.95413714	2.23137991
610	2.95376694	2.21882442
620	2.95078177	2.20722442
630	2.94537809	2.1967555
640	2.93775404	2.18755228
650	2.92810256	2.17971429
660	2.91660692	2.17331209
670	2.90343807	2.16839302
680	2.88875356	2.16498644
690	2.87269741	2.16310817
700	2.85540071	2.16276416
710	2.83698268	2.16395344
720	2.81755194	2.16667037
730	2.79720786	2.1709064
740	2.77604191	2.17665128
750	2.75413904	2.18389391
760	2.73157877	2.19262292
770	2.70843637	2.20282696
780	2.68478373	2.21449476
790	2.66069022	2.22761515
800	2.6362234	2.24217685
810	2.6114495	2.25816826
820	2.58643395	2.27557711
830	2.56124166	2.29439015
840	2.53593723	2.31459277
850	2.51058511	2.3361686
860	2.48524955	2.35909913
870	2.45999464	2.38336338
880	2.43488403	2.40893754
890	2.40998084	2.43579469
900	2.38534728	2.46390456
910	2.36104438	2.49323332
920	2.33713155	2.52374348
930	2.31366625	2.55539381
940	2.29070351	2.58813935
950	2.26829555	2.62193153
960	2.24649129	2.65671824
970	2.22533602	2.69244412
980	2.20487099	2.72905078
990	2.18513306	2.76647712
1000	2.16615442	2.80465974
1010	2.14796231	2.84353329
1020	2.13057883	2.88303093
1030	2.11402079	2.9230848
1040	2.09829956	2.96362645
1050	2.08342107	3.00458734
1060	2.06938574	3.04589931
1070	2.05618854	3.08749509
1080	2.04381907	3.12930874
1090	2.03226167	3.17127614
1100	2.02149557	3.21333545
1110	2.01149513	3.25542756
1120	2.00223004	3.29749656
1130	1.99366561	3.33949011
1140	1.98576315	3.3813599
1150	1.97848029	3.42306202
1160	1.97177145	3.46455727
1170	1.96558827	3.50581156
1180	1.95988015	3.5467961
1190	1.9545948	3.58748768
1200	1.9496788	3.62786881
1210	1.94507828	3.66792779
1220	1.9407395	3.70765877
1230	1.93660953	3.74706169
1240	1.93263689	3.78614208
1250	1.92877221	3.82491087
1260	1.92496876	3.86338406
1270	1.92118307	3.90158233
1280	1.91737542	3.93953054
1290	1.91351024	3.97725721
1300	1.90955645	4.01479393
1310	1.90548778	4.05217472
1320	1.90128284	4.08943537
1330	1.89692524	4.1266128
1340	1.89240357	4.1637444
1350	1.88771123	4.20086741
1430	1.84461285	4.50154829
1440	1.83873733	4.54000127
1450	1.83281932	4.57871125
1460	1.82688177	4.61768916
1470	1.82094778	4.65694305
1480	1.81504032	4.6964782
1490	1.80918194	4.73629736
1500	1.80339451	4.77640087
1510	1.79769901	4.81678695
1520	1.7921154	4.85745188
1530	1.78666244	4.89839024
1540	1.78135765	4.93959511
1550	1.7762172	4.98105834
1560	1.77125591	5.02277067
1570	1.76648721	5.06472202
1580	1.76192317	5.1069016
1590	1.75757453	5.14929809
1600	1.7534507	5.19189983
