300	1.79991533	1.34180202
310	1.92767305	1.301437
320	2.00319826	1.23770473
330	2.03221604	1.18452365
340	2.03570879	1.16072864
350	2.03690399	1.17022257
360	2.056406	1.20573012
370	2.10884336	1.24961233
380	2.19577094	1.27628001
390	2.29965108	1.26339804
400	2.39133057	1.2075977
410	2.44981977	1.12625665
420	2.47267547	1.04174715
430	2.46914537	0.968118175
440	2.45006449	0.909954039
450	2.42338096	0.866585375
460	2.39387685	0.835545823
470	2.36412717	0.814222229
480	2.33540061	0.800405065
490	2.30825037	0.792373649
500	2.28285581	0.788830338
510	2.25920949	0.788806123
520	2.23721678	0.79157667
530	2.21674791	0.796597022
540	2.19766451	0.803453388
550	2.17983262	0.811828275
560	2.16312854	0.821475404
570	2.14744096	0.832201643
580	2.13267118	0.843853903
590	2.11873243	0.856309557
600	2.10554879	0.869469384
610	2.09305401	0.883252299
620	2.08119036	0.897591404
630	2.06990751	0.912430981
640	2.05916158	0.927724195
650	2.0489143	0.943431315
660	2.03913221	0.959518329
670	2.02978604	0.97595586
680	2.02085016	0.992718305
690	2.01230207	1.00978315
700	2.00412198	1.02713044
710	1.99629246	1.0447423
720	1.98879812	1.06260263
730	1.98162535	1.08069677
740	1.97476205	1.09901131
750	1.96819746	1.11753386
760	1.96192196	1.13625289
770	1.95592696	1.15515765
780	1.95020467	1.17423802
790	1.94474809	1.19348443
800	1.93955084	1.2128878
810	1.93460709	1.23243947
820	1.92991148	1.25213116
830	1.92545904	1.27195495
840	1.92124516	1.29190318
850	1.91726552	1.31196851
860	1.91351603	1.33214385
870	1.90999283	1.35242234
880	1.9066922	1.37279735
890	1.9036106	1.39326248
900	1.9007446	1.41381152
910	1.89809087	1.43443847
920	1.89564615	1.45513751
930	1.89340726	1.47590303
940	1.89137109	1.49672958
950	1.88953454	1.5176119
960	1.88789458	1.53854491
970	1.88644821	1.5595237
980	1.88519243	1.58054353
990	1.8841243	1.60159981
1000	1.88324087	1.62268816
1010	1.88253922	1.64380431
1020	1.88201645	1.66494418
1030	1.88166968	1.68610384
1040	1.88149603	1.70727951
1050	1.88149266	1.72846757
1060	1.88165674	1.74966453
1070	1.88198545	1.77086706
1080	1.882476	1.79207195
1090	1.88312561	1.81327617
1100	1.88393155	1.83447676
1110	1.88489109	1.85567094
1120	1.88600152	1.87685603
1130	1.88726019	1.89802948
1140	1.88866446	1.91918887
1150	1.8902117	1.94033187
1160	1.89189935	1.96145626
1170	1.89372485	1.98255996
1180	1.8956857	2.00364097
1190	1.89777941	2.02469737
1200	1.90000355	2.04572737
1210	1.9023557	2.06672926
1220	1.9048335	2.0877014
1230	1.90743462	2.10864226
1240	1.91015675	2.12955038
1250	1.91299765	2.15042437
1260	1.91595509	2.17126293
1270	1.9190269	2.19206482
1280	1.92221093	2.21282888
1290	1.92550508	2.23355399
1300	1.92890729	2.25423911
1310	1.93241554	2.27488327
1320	1.93602783	2.29548554
1330	1.93974221	2.31604506
1340	1.94355679	2.33656099
1350	1.94746967	2.35703257
1430	1.98209911	2.51913067
1440	1.98681842	2.53917549
1450	1.99161926	2.5591705
1460	1.99650013	2.57911534
1470	2.00145957	2.59900966
1480	2.00649614	2.61885317
1490	2.01160844	2.63864558
1500	2.0167951	2.65838662
1510	2.02205476	2.67807606
1520	2.02738611	2.69771368
1530	2.03278785	2.71729927
1540	2.03825873	2.73683266
1550	2.0437975	2.75631368
1560	2.04940295	2.7757422
1570	2.0550739	2.79511807
1580	2.06080916	2.81444119
1590	2.06660762	2.83371145
1600	2.07246814	2.85292878
